#time,accel_x,accel_y,accel_z
874.160232,592.164754,-222.061783,-9882.631924
874.160552,0.000000,296.082377,-10112.460574
874.160872,370.102971,444.123565,-10189.070123
874.161193,222.061783,444.123565,-10112.460574
874.161513,74.020594,592.164754,-9959.241474
874.161833,296.082377,222.061783,-10035.851024
874.162154,518.144159,0.000000,-10189.070123
874.162474,962.267725,148.041188,-10035.851024
874.162794,888.247130,370.102971,-10495.508323
874.163114,1036.288319,666.185348,-10035.851024
874.163435,1036.288319,296.082377,-10265.679673
874.163755,740.205942,518.144159,-10265.679673
874.164075,74.020594,0.000000,-10035.851024
874.164396,-518.144159,-370.102971,-9959.241474
874.164716,0.000000,148.041188,-10418.898773
874.165036,222.061783,74.020594,-10112.460574
874.165357,0.000000,444.123565,-10342.289223
874.165677,0.000000,666.185348,-10265.679673
874.165997,740.205942,592.164754,-11108.384721
874.166318,1480.411884,518.144159,-10418.898773
874.166638,1110.308913,222.061783,-10418.898773
874.166958,296.082377,-222.061783,-10189.070123
874.167279,74.020594,-370.102971,-9882.631924
874.167599,74.020594,-296.082377,-9959.241474
874.167919,518.144159,-444.123565,-9959.241474
874.168239,-518.144159,-666.185348,-10112.460574
874.168560,-1036.288319,-592.164754,-9882.631924
874.168880,-296.082377,-1036.288319,-10035.851024
874.169200,-666.185348,-296.082377,-9806.022374
874.169521,-888.247130,0.000000,-9729.412825
874.169841,-592.164754,-444.123565,-10112.460574
874.170161,74.020594,-370.102971,-10265.679673
874.170482,-444.123565,-740.205942,-9882.631924
874.170802,-518.144159,-1332.370696,-10035.851024
874.171122,-444.123565,-1850.514855,-9882.631924
874.171443,0.000000,-1702.473667,-10112.460574
874.171763,-370.102971,-1480.411884,-9959.241474
874.172083,-1776.494261,-1924.535449,-9959.241474
874.172403,-2368.659014,-2146.597232,-9806.022374
874.172724,-1554.432478,-1998.556043,-9882.631924
874.173044,-962.267725,-1258.350101,-9959.241474
874.173364,-1258.350101,-1184.329507,-9806.022374
874.173685,-1702.473667,-1702.473667,-9959.241474
874.174005,-814.226536,-1924.535449,-9959.241474
874.174325,148.041188,-2072.576638,-10112.460574
874.174646,148.041188,-1480.411884,-9576.193725
874.174966,-1554.432478,-2368.659014,-10189.070123
874.175286,-2738.761985,-2442.679609,-10418.898773
874.175607,-2590.720797,-3108.864956,-9882.631924
874.175927,-2220.617826,-2738.761985,-9576.193725
874.176247,-1776.494261,-3330.926739,-9959.241474
874.176568,-2812.782580,-3330.926739,-9882.631924
874.176888,-2294.638420,-2664.741391,-9959.241474
874.177208,-814.226536,-1702.473667,-10112.460574
874.177528,518.144159,-1184.329507,-10418.898773
874.177849,222.061783,-592.164754,-10572.117872
874.178169,-962.267725,-814.226536,-10725.336972
874.178489,-1998.556043,-1702.473667,-10342.289223
874.178810,-2960.823768,-2368.659014,-10265.679673
874.179130,-4441.235652,-3404.947333,-9806.022374
874.179450,-6069.688724,-4589.276840,-9422.974625
874.179771,-5403.503377,-5403.503377,-9422.974625
874.180091,-2812.782580,-5921.647536,-9422.974625
874.180411,-370.102971,-4589.276840,-9959.241474
874.180732,444.123565,-2368.659014,-10342.289223
874.181052,962.267725,370.102971,-10572.117872
874.181372,2220.617826,1776.494261,-10265.679673
874.181692,2664.741391,2294.638420,-9346.365076
874.182013,2294.638420,888.247130,-10725.336972
874.182333,222.061783,-1258.350101,-10189.070123
874.182653,-1776.494261,-3478.967927,-10265.679673
874.182974,-3404.947333,-4515.256246,-9499.584175
874.183294,-5329.482782,-4589.276840,-9652.803275
874.183614,-6069.688724,-4589.276840,-9193.145976
874.183935,-4367.215058,-4885.359217,-9116.536426
874.184255,-1332.370696,-4367.215058,-9806.022374
874.184575,1258.350101,-2294.638420,-10112.460574
874.184896,2442.679609,296.082377,-10725.336972
874.185216,3701.029710,2442.679609,-10189.070123
874.185536,4811.338623,3330.926739,-11031.775171
874.185857,3923.091493,3182.885551,-11031.775171
874.186177,222.061783,1332.370696,-11031.775171
874.186497,-3923.091493,-1184.329507,-10189.070123
874.186817,-6291.750507,-3775.050304,-9806.022374
874.187138,-6217.729913,-6217.729913,-9806.022374
874.187458,-4885.359217,-5995.668130,-9269.755526
874.187778,-4515.256246,-5847.626942,-9269.755526
874.188099,-2886.803174,-3404.947333,-9422.974625
874.188419,-148.041188,-370.102971,-10112.460574
874.188739,1776.494261,2664.741391,-11261.603821
874.189060,2516.700203,4663.297435,-10878.556072
874.189380,2738.761985,3404.947333,-10648.727422
874.189700,3256.906145,592.164754,-10572.117872
874.190021,1480.411884,-1628.453072,-10648.727422
874.190341,-1702.473667,-2516.700203,-9729.412825
874.190661,-4515.256246,-2220.617826,-9806.022374
874.190981,-5699.585753,-1628.453072,-9806.022374
874.191302,-7179.997637,-2442.679609,-9959.241474
874.191622,-8216.285956,-4219.173869,-9422.974625
874.191942,-6661.853478,-6143.709319,-8733.488677
874.192263,-2368.659014,-6513.812290,-8733.488677
874.192583,2368.659014,-3923.091493,-9652.803275
874.192903,4737.318029,370.102971,-10342.289223
874.193224,2886.803174,3997.112087,-10189.070123
874.193544,2146.597232,5107.421000,-10572.117872
874.193864,1628.453072,4367.215058,-10648.727422
874.194185,1628.453072,888.247130,-10725.336972
874.194505,0.000000,-3182.885551,-10342.289223
874.194825,-3330.926739,-6291.750507,-10265.679673
874.195145,-6439.791695,-6883.915261,-9576.193725
874.195466,-8364.327145,-5699.585753,-9576.193725
874.195786,-8216.285956,-3330.926739,-9269.755526
874.196106,-5773.606348,-3108.864956,-9193.145976
874.196427,-962.267725,-3256.906145,-9652.803275
874.196747,2590.720797,-2072.576638,-10572.117872
874.197067,4219.173869,-444.123565,-11184.994271
874.197388,4811.338623,-222.061783,-10725.336972
874.197708,4589.276840,1628.453072,-10801.946522
874.198028,4441.235652,3034.844362,-10725.336972
874.198349,1110.308913,2294.638420,-11261.603821
874.198669,-3108.864956,-518.144159,-10801.946522
874.198989,-6735.874072,-3775.050304,-9806.022374
