#time,accel_x,accel_y,accel_z
913.152601,814.226536,74.020594,-10342.289223
913.152921,518.144159,592.164754,-10112.460574
913.153241,444.123565,1258.350101,-9882.631924
913.153561,666.185348,592.164754,-10035.851024
913.153881,74.020594,666.185348,-10112.460574
913.154200,148.041188,74.020594,-10189.070123
913.154520,518.144159,-222.061783,-10112.460574
913.154840,222.061783,0.000000,-10112.460574
913.155160,592.164754,296.082377,-9806.022374
913.155480,444.123565,592.164754,-10265.679673
913.155800,666.185348,444.123565,-9959.241474
913.156120,148.041188,814.226536,-10189.070123
913.156440,666.185348,0.000000,-10189.070123
913.156760,518.144159,-222.061783,-9806.022374
913.157080,592.164754,-518.144159,-9882.631924
913.157400,0.000000,444.123565,-9576.193725
913.157720,0.000000,518.144159,-10342.289223
913.158039,370.102971,592.164754,-10189.070123
913.158359,148.041188,518.144159,-9806.022374
913.158679,444.123565,444.123565,-10112.460574
913.158999,1036.288319,-370.102971,-9882.631924
913.159319,888.247130,0.000000,-9882.631924
913.159639,962.267725,74.020594,-9806.022374
913.159959,740.205942,296.082377,-9729.412825
913.160279,740.205942,1036.288319,-9652.803275
913.160599,222.061783,370.102971,-9959.241474
913.160919,296.082377,74.020594,-10035.851024
913.161239,74.020594,148.041188,-10112.460574
913.161559,296.082377,222.061783,-9959.241474
913.161878,1184.329507,-592.164754,-9959.241474
913.162198,444.123565,222.061783,-9959.241474
913.162518,666.185348,592.164754,-10265.679673
913.162838,740.205942,74.020594,-10189.070123
913.163158,740.205942,592.164754,-9806.022374
913.163478,444.123565,296.082377,-9806.022374
913.163798,518.144159,370.102971,-10112.460574
913.164118,444.123565,74.020594,-10189.070123
913.164438,0.000000,74.020594,-10265.679673
913.164758,740.205942,370.102971,-9882.631924
913.165078,1184.329507,148.041188,-10189.070123
913.165398,222.061783,370.102971,-10189.070123
913.165717,74.020594,0.000000,-9959.241474
913.166037,74.020594,74.020594,-9729.412825
913.166357,814.226536,74.020594,-10342.289223
913.166677,444.123565,0.000000,-9806.022374
913.166997,518.144159,222.061783,-9882.631924
913.167317,814.226536,0.000000,-10035.851024
913.167637,888.247130,0.000000,-10035.851024
913.167957,518.144159,148.041188,-10189.070123
913.168277,0.000000,0.000000,-10265.679673
913.168597,0.000000,296.082377,-9882.631924
913.168917,666.185348,-370.102971,-9806.022374
913.169237,370.102971,74.020594,-10112.460574
913.169556,-222.061783,-222.061783,-9882.631924
913.169876,-444.123565,-666.185348,-10035.851024
913.170196,-296.082377,-296.082377,-9576.193725
913.170516,518.144159,-1184.329507,-9806.022374
913.170836,-222.061783,-148.041188,-10189.070123
913.171156,-666.185348,-518.144159,-9959.241474
913.171476,-148.041188,-592.164754,-10035.851024
913.171796,222.061783,-1258.350101,-10495.508323
913.172116,-888.247130,-1036.288319,-10035.851024
913.172436,-1480.411884,-1480.411884,-10035.851024
913.172756,-814.226536,-1554.432478,-9959.241474
913.173076,-444.123565,-1332.370696,-9269.755526
913.173395,-1036.288319,-1406.391290,-10035.851024
913.173715,-2072.576638,-1998.556043,-10112.460574
913.174035,-1628.453072,-1702.473667,-9806.022374
913.174355,-814.226536,-1924.535449,-10035.851024
913.174675,-666.185348,-1406.391290,-10878.556072
913.174995,-1480.411884,-1924.535449,-10342.289223
913.175315,-1480.411884,-2294.638420,-9959.241474
913.175635,-444.123565,-1850.514855,-9882.631924
913.175955,0.000000,-1850.514855,-9959.241474
913.176275,-1628.453072,-1554.432478,-10035.851024
913.176595,-2960.823768,-2590.720797,-10112.460574
913.176915,-3404.947333,-3034.844362,-9882.631924
913.177234,-2590.720797,-3330.926739,-10112.460574
913.177554,-2368.659014,-3182.885551,-9652.803275
913.177874,-3108.864956,-3478.967927,-10035.851024
913.178194,-2738.761985,-3256.906145,-10035.851024
913.178514,-1258.350101,-2590.720797,-10112.460574
913.178834,296.082377,-1998.556043,-10265.679673
913.179154,814.226536,-962.267725,-10342.289223
913.179474,148.041188,-962.267725,-10725.336972
913.179794,-1406.391290,-1258.350101,-10418.898773
913.180114,-2664.741391,-1924.535449,-10495.508323
913.180434,-4071.132681,-3034.844362,-10342.289223
913.180754,-5329.482782,-3627.009116,-9882.631924
913.181073,-5255.462188,-4515.256246,-9652.803275
913.181393,-3256.906145,-5033.400406,-9806.022374
913.181713,-814.226536,-4293.194464,-10189.070123
913.182033,444.123565,-2960.823768,-10112.460574
913.182353,1036.288319,-740.205942,-10418.898773
913.182673,1628.453072,962.267725,-10495.508323
913.182993,2294.638420,1702.473667,-9806.022374
913.183313,2294.638420,1406.391290,-10495.508323
913.183633,962.267725,0.000000,-10572.117872
913.183953,-592.164754,-2368.659014,-10035.851024
913.184273,-2738.761985,-3404.947333,-9959.241474
913.184593,-4589.276840,-3701.029710,-9422.974625
913.184912,-5699.585753,-4219.173869,-9116.536426
913.185232,-4959.379811,-4219.173869,-9346.365076
913.185552,-2368.659014,-4737.318029,-9269.755526
913.185872,222.061783,-3775.050304,-9806.022374
913.186192,1406.391290,-2072.576638,-9806.022374
913.186512,2220.617826,444.123565,-10189.070123
913.186832,3627.009116,2812.782580,-10265.679673
913.187152,3478.967927,3701.029710,-11108.384721
913.187472,1406.391290,3478.967927,-11031.775171
913.187792,-2886.803174,592.164754,-10495.508323
913.188112,-5847.626942,-2886.803174,-10035.851024
913.188432,-6217.729913,-5699.585753,-9729.412825
913.188751,-4811.338623,-7105.977043,-10955.165621
913.189071,-4441.235652,-6661.853478,-9576.193725
913.189391,-3849.070898,-4515.256246,-9499.584175
913.189711,-1184.329507,-1406.391290,-10112.460574
913.190031,1628.453072,1776.494261,-11184.994271
913.190351,2516.700203,4071.132681,-10955.165621
913.190671,2590.720797,3701.029710,-10801.946522
913.190991,2368.659014,1776.494261,-10878.556072
913.191311,1998.556043,-296.082377,-10572.117872
913.191631,-1258.350101,-1184.329507,-10572.117872
913.191951,-3404.947333,-1850.514855,-9959.241474
913.192271,-5107.421000,-2146.597232,-9652.803275
913.192590,-5921.647536,-3404.947333,-9882.631924
913.192910,-6735.874072,-4811.338623,-9422.974625
913.193230,-6735.874072,-5699.585753,-9193.145976
913.193550,-3330.926739,-5995.668130,-8963.317327
913.193870,1406.391290,-3997.112087,-9346.365076
913.194190,4367.215058,-962.267725,-9882.631924
913.194510,3627.009116,2072.576638,-10342.289223
