#time,accel_x,accel_y,accel_z
854.395243,518.144159,296.082377,-10801.946522
854.395563,592.164754,370.102971,-10342.289223
854.395884,370.102971,296.082377,-9959.241474
854.396204,592.164754,222.061783,-10035.851024
854.396525,222.061783,370.102971,-10035.851024
854.396845,814.226536,370.102971,-10189.070123
854.397165,518.144159,0.000000,-10112.460574
854.397486,444.123565,444.123565,-9882.631924
854.397806,518.144159,444.123565,-9959.241474
854.398127,518.144159,592.164754,-10035.851024
854.398447,518.144159,222.061783,-9959.241474
854.398768,592.164754,222.061783,-9806.022374
854.399088,666.185348,74.020594,-10189.070123
854.399408,666.185348,0.000000,-10035.851024
854.399729,592.164754,0.000000,-10112.460574
854.400049,444.123565,370.102971,-9959.241474
854.400370,222.061783,296.082377,-10342.289223
854.400690,518.144159,370.102971,-9959.241474
854.401011,592.164754,592.164754,-9806.022374
854.401331,888.247130,148.041188,-10189.070123
854.401651,518.144159,0.000000,-10112.460574
854.401972,148.041188,0.000000,-9882.631924
854.402292,74.020594,148.041188,-10112.460574
854.402613,444.123565,370.102971,-10265.679673
854.402933,296.082377,370.102971,-10035.851024
854.403254,296.082377,518.144159,-10035.851024
854.403574,518.144159,74.020594,-10342.289223
854.403894,444.123565,370.102971,-10265.679673
854.404215,444.123565,74.020594,-10112.460574
854.404535,444.123565,74.020594,-9959.241474
854.404856,370.102971,222.061783,-10265.679673
854.405176,296.082377,518.144159,-10112.460574
854.405497,518.144159,222.061783,-10035.851024
854.405817,0.000000,0.000000,-10189.070123
854.406137,-444.123565,-444.123565,-10342.289223
854.406458,-222.061783,-518.144159,-10112.460574
854.406778,148.041188,-518.144159,-9269.755526
854.407099,-518.144159,-296.082377,-10035.851024
854.407419,-740.205942,0.000000,-10035.851024
854.407740,0.000000,74.020594,-10035.851024
854.408060,-222.061783,0.000000,-10265.679673
854.408380,-592.164754,-1110.308913,-9806.022374
854.408701,-1110.308913,-1480.411884,-9882.631924
854.409021,-666.185348,-1702.473667,-9806.022374
854.409342,-666.185348,-962.267725,-9806.022374
854.409662,-962.267725,-1036.288319,-10035.851024
854.409983,-1702.473667,-1184.329507,-10112.460574
854.410303,-1258.350101,-1258.350101,-10035.851024
854.410623,-666.185348,-1184.329507,-9882.631924
854.410944,-740.205942,-666.185348,-9652.803275
854.411264,-1480.411884,-1628.453072,-10035.851024
854.411585,-1406.391290,-1036.288319,-9806.022374
854.411905,-1110.308913,-962.267725,-10189.070123
854.412225,-740.205942,-592.164754,-10035.851024
854.412546,-1554.432478,-1258.350101,-10265.679673
854.412866,-3256.906145,-2368.659014,-9806.022374
854.413187,-3256.906145,-3182.885551,-10035.851024
854.413507,-2516.700203,-3552.988522,-9959.241474
854.413828,-2442.679609,-3552.988522,-9652.803275
854.414148,-2590.720797,-4071.132681,-9806.022374
854.414468,-2368.659014,-3552.988522,-9576.193725
854.414789,-962.267725,-2516.700203,-9729.412825
854.415109,740.205942,-1110.308913,-10418.898773
854.415430,1110.308913,-814.226536,-10418.898773
854.415750,-814.226536,-1110.308913,-10495.508323
854.416071,-2072.576638,-2072.576638,-10189.070123
854.416391,-3256.906145,-3182.885551,-10035.851024
854.416711,-3849.070898,-4219.173869,-9422.974625
854.417032,-5625.565159,-4959.379811,-9806.022374
854.417352,-4885.359217,-6143.709319,-9576.193725
854.417673,-2960.823768,-5921.647536,-9729.412825
854.417993,-370.102971,-4959.379811,-9576.193725
854.418314,1036.288319,-3923.091493,-10112.460574
854.418634,962.267725,-1184.329507,-10035.851024
854.418954,1702.473667,888.247130,-10495.508323
854.419275,2442.679609,1110.308913,-10495.508323
854.419595,2368.659014,0.000000,-10342.289223
854.419916,148.041188,-2146.597232,-10572.117872
854.420236,-1776.494261,-3552.988522,-10112.460574
854.420557,-3108.864956,-3923.091493,-10189.070123
854.420877,-4811.338623,-3552.988522,-10189.070123
854.421197,-5773.606348,-3849.070898,-9806.022374
854.421518,-4737.318029,-4589.276840,-9499.584175
854.421838,-1332.370696,-5329.482782,-9269.755526
854.422159,1480.411884,-4811.338623,-9806.022374
854.422479,2664.741391,-2368.659014,-11568.042020
854.422800,3034.844362,740.205942,-10342.289223
854.423120,3701.029710,2960.823768,-10648.727422
854.423440,3627.009116,3256.906145,-11108.384721
854.423761,666.185348,1850.514855,-10035.851024
854.424081,-3182.885551,-592.164754,-10342.289223
854.424402,-5773.606348,-3923.091493,-9806.022374
854.424722,-5699.585753,-6143.709319,-9576.193725
854.425043,-4145.153275,-6957.935855,-9652.803275
854.425363,-3627.009116,-7402.059420,-9422.974625
854.425683,-2886.803174,-6069.688724,-9193.145976
854.426004,-888.247130,-2442.679609,-9652.803275
854.426324,1184.329507,1776.494261,-10189.070123
854.426645,2516.700203,4367.215058,-10189.070123
854.426965,2072.576638,3701.029710,-10495.508323
854.427285,2368.659014,1924.535449,-10418.898773
854.427606,1702.473667,-222.061783,-10648.727422
854.427926,-666.185348,-666.185348,-10572.117872
854.428247,-3108.864956,-2220.617826,-10418.898773
854.428567,-5551.544565,-1850.514855,-10035.851024
854.428888,-6365.771101,-1998.556043,-9882.631924
854.429208,-7772.162391,-3108.864956,-9806.022374
854.429528,-6661.853478,-4515.256246,-8733.488677
854.429849,-3849.070898,-4589.276840,-9039.926876
854.430169,370.102971,-2664.741391,-9576.193725
854.430490,3034.844362,1110.308913,-10648.727422
854.430810,2886.803174,3552.988522,-10265.679673
854.431131,1702.473667,4737.318029,-10801.946522
854.431451,1776.494261,3775.050304,-11108.384721
854.431771,2516.700203,1480.411884,-10725.336972
854.432092,740.205942,-1554.432478,-10801.946522
854.432412,-2960.823768,-5033.400406,-10495.508323
854.432733,-6217.729913,-5625.565159,-9729.412825
854.433053,-9252.574275,-5329.482782,-9499.584175
854.433374,-9474.636058,-3701.029710,-9116.536426
854.433694,-6439.791695,-2960.823768,-9193.145976
854.434014,-1110.308913,-3034.844362,-9806.022374
854.434335,3330.926739,-3034.844362,-10572.117872
854.434655,3775.050304,-1776.494261,-10495.508323
854.434976,2442.679609,-148.041188,-10648.727422
854.435296,3849.070898,2294.638420,-10572.117872
854.435617,4589.276840,3627.009116,-10725.336972
854.435937,2960.823768,2516.700203,-11338.213370
854.436257,-814.226536,222.061783,-10648.727422
854.436578,-5033.400406,-3330.926739,-10035.851024
854.436898,-7328.038826,-6587.832884,-9806.022374
854.437219,-6883.915261,-8068.244768,-8886.707777
854.437539,-5699.585753,-8364.327145,-9193.145976
854.437860,-4219.173869,-7624.121203,-9039.926876
854.438180,-2664.741391,-6143.709319,-9193.145976
854.438500,-370.102971,-2590.720797,-9882.631924
854.438821,3775.050304,1036.288319,-9806.022374
854.439141,5995.668130,3256.906145,-11261.603821
854.439462,4663.297435,3034.844362,-10189.070123
854.439782,888.247130,1110.308913,-10342.289223
854.440103,-1998.556043,-1554.432478,-10265.679673
854.440423,-2590.720797,-4071.132681,-9882.631924
854.440743,-2960.823768,-4663.297435,-9806.022374
854.441064,-5773.606348,-5921.647536,-10112.460574
854.441384,-7772.162391,-7179.997637,-9039.926876
854.441705,-6735.874072,-6661.853478,-9269.755526
854.442025,-2812.782580,-5329.482782,-9959.241474
854.442346,-1480.411884,-2886.803174,-10189.070123
854.442666,-1702.473667,-1776.494261,-9806.022374
854.442986,-814.226536,0.000000,-9806.022374
854.443307,2072.576638,1184.329507,-10418.898773
854.443627,4219.173869,1776.494261,-11338.213370
854.443948,2738.761985,1628.453072,-11108.384721
854.444268,-518.144159,0.000000,-11031.775171
854.444588,-2220.617826,-2442.679609,-10189.070123
854.444909,-3182.885551,-3997.112087,-10418.898773
854.445229,-5625.565159,-3701.029710,-10878.556072
854.445550,-7179.997637,-5329.482782,-9729.412825
854.445870,-6069.688724,-5181.441594,-9193.145976
854.446191,-3552.988522,-3923.091493,-9422.974625
854.446511,814.226536,-2368.659014,-9499.584175
854.446831,2072.576638,0.000000,-10418.898773
854.447152,3330.926739,592.164754,-10648.727422
854.447472,2442.679609,1554.432478,-10418.898773
854.447793,1554.432478,2960.823768,-10495.508323
854.448113,2220.617826,3923.091493,-10572.117872
854.448434,4145.153275,962.267725,-10342.289223
854.448754,370.102971,-1406.391290,-10035.851024
854.449074,-3330.926739,-3256.906145,-9499.584175
854.449395,-5699.585753,-4589.276840,-9652.803275
854.449715,-5403.503377,-4219.173869,-9806.022374
854.450036,-4441.235652,-2294.638420,-9346.365076
854.450356,-3404.947333,-1702.473667,-9193.145976
854.450677,-592.164754,-1480.411884,-9499.584175
854.450997,2368.659014,-1776.494261,-10189.070123
854.451317,4589.276840,-444.123565,-10572.117872
854.451638,5699.585753,1258.350101,-10035.851024
854.451958,3627.009116,3552.988522,-11338.213370
854.452279,962.267725,3997.112087,-10112.460574
854.452599,-1998.556043,2516.700203,-10418.898773
854.452919,814.226536,814.226536,-9882.631924
854.453240,-1258.350101,-2368.659014,-10418.898773
854.453560,-3034.844362,-3923.091493,-9806.022374
854.453880,-4145.153275,-3552.988522,-9806.022374
854.454201,-1776.494261,-2590.720797,-9959.241474
854.454521,370.102971,370.102971,-9499.584175
854.454841,740.205942,1184.329507,-10725.336972
854.455162,-592.164754,2368.659014,-10035.851024
854.455482,1110.308913,2368.659014,-10495.508323
854.455802,2368.659014,3034.844362,-10189.070123
854.456123,5329.482782,3034.844362,-10265.679673
854.456443,4145.153275,3478.967927,-10725.336972
854.456763,1924.535449,1406.391290,-10418.898773
854.457084,296.082377,-740.205942,-9806.022374
854.457404,-296.082377,-2442.679609,-9729.412825
854.457724,-2146.597232,-1998.556043,-9652.803275
854.458045,-2886.803174,-2072.576638,-8733.488677
854.458365,-2664.741391,-2960.823768,-9882.631924
854.458685,-518.144159,-1480.411884,-9116.536426
854.459005,518.144159,740.205942,-9806.022374
854.459326,2220.617826,2738.761985,-9959.241474
854.459646,3404.947333,3627.009116,-10112.460574
854.459966,3330.926739,1628.453072,-10572.117872
854.460287,2738.761985,0.000000,-10495.508323
854.460607,2590.720797,-1628.453072,-10035.851024
854.460927,0.000000,-962.267725,-9806.022374
854.461248,-2886.803174,592.164754,-10112.460574
854.461568,-3330.926739,222.061783,-9806.022374
854.461888,-1702.473667,-1332.370696,-9959.241474
854.462209,370.102971,-2220.617826,-9422.974625
854.462529,1258.350101,-3701.029710,-9806.022374
854.462849,1184.329507,-2886.803174,-9882.631924
854.463170,888.247130,-370.102971,-10342.289223
854.463490,518.144159,2072.576638,-10112.460574
854.463810,222.061783,2664.741391,-10572.117872
