#time,accel_x,accel_y,accel_z
836.192439,888.247130,-296.082377,-10342.289223
836.192759,592.164754,222.061783,-9806.022374
836.193080,444.123565,296.082377,-9882.631924
836.193400,296.082377,592.164754,-10265.679673
836.193720,148.041188,666.185348,-10035.851024
836.194040,222.061783,370.102971,-10418.898773
836.194360,518.144159,518.144159,-10265.679673
836.194681,666.185348,0.000000,-10035.851024
836.195001,740.205942,0.000000,-10265.679673
836.195321,518.144159,592.164754,-10112.460574
836.195641,814.226536,666.185348,-9959.241474
836.195961,370.102971,592.164754,-10189.070123
836.196281,222.061783,222.061783,-9959.241474
836.196602,222.061783,0.000000,-9882.631924
836.196922,518.144159,222.061783,-9806.022374
836.197242,814.226536,370.102971,-9806.022374
836.197562,1110.308913,518.144159,-10189.070123
836.197882,888.247130,296.082377,-10265.679673
836.198202,148.041188,148.041188,-10189.070123
836.198523,296.082377,148.041188,-9346.365076
836.198843,444.123565,0.000000,-9806.022374
836.199163,518.144159,-148.041188,-9882.631924
836.199483,0.000000,148.041188,-9882.631924
836.199803,296.082377,518.144159,-10035.851024
836.200124,518.144159,962.267725,-9959.241474
836.200444,888.247130,888.247130,-10189.070123
836.200764,148.041188,0.000000,-9959.241474
836.201084,0.000000,-370.102971,-10342.289223
836.201404,740.205942,-1110.308913,-9806.022374
836.201724,814.226536,0.000000,-9959.241474
836.202045,148.041188,222.061783,-10189.070123
836.202365,-740.205942,222.061783,-9882.631924
836.202685,-666.185348,222.061783,-9806.022374
836.203005,-148.041188,-518.144159,-9729.412825
836.203325,0.000000,-740.205942,-10342.289223
836.203646,-666.185348,-518.144159,-10265.679673
836.203966,-444.123565,-296.082377,-10265.679673
836.204286,0.000000,74.020594,-9959.241474
836.204606,-666.185348,74.020594,-10189.070123
836.204926,-1036.288319,-518.144159,-10112.460574
836.205246,-814.226536,-1258.350101,-10112.460574
836.205567,-444.123565,-1480.411884,-9959.241474
836.205887,-1036.288319,-1184.329507,-9959.241474
836.206207,-1850.514855,-1258.350101,-10112.460574
836.206527,-1850.514855,-888.247130,-9959.241474
836.206847,-888.247130,-666.185348,-9959.241474
836.207168,-592.164754,74.020594,-11108.384721
836.207488,-1776.494261,-740.205942,-10112.460574
836.207808,-1702.473667,-962.267725,-9959.241474
836.208128,-666.185348,-1406.391290,-10035.851024
836.208448,148.041188,-814.226536,-10725.336972
836.208768,-888.247130,-1110.308913,-10189.070123
836.209089,-2886.803174,-1924.535449,-10342.289223
836.209409,-3478.967927,-2220.617826,-9806.022374
836.209729,-2886.803174,-2442.679609,-9652.803275
836.210049,-2220.617826,-2738.761985,-9806.022374
836.210369,-2368.659014,-2812.782580,-9806.022374
836.210689,-2590.720797,-3330.926739,-9576.193725
836.211010,-1406.391290,-3775.050304,-9499.584175
836.211330,740.205942,-3627.009116,-9652.803275
836.211650,1332.370696,-2516.700203,-10112.460574
836.211970,0.000000,-2146.597232,-10035.851024
836.212290,-1554.432478,-2516.700203,-10112.460574
836.212611,-2516.700203,-2516.700203,-9652.803275
836.212931,-3034.844362,-3404.947333,-10189.070123
836.213251,-4737.318029,-3849.070898,-9882.631924
836.213571,-5329.482782,-4885.359217,-9652.803275
836.213891,-3997.112087,-6069.688724,-9499.584175
836.214211,-1184.329507,-6217.729913,-10878.556072
836.214532,962.267725,-5255.462188,-9959.241474
836.214852,1110.308913,-2294.638420,-10342.289223
836.215172,1332.370696,518.144159,-10801.946522
836.215492,1702.473667,1628.453072,-10265.679673
836.215812,1998.556043,1110.308913,-10878.556072
836.216133,1036.288319,-666.185348,-10801.946522
836.216453,-592.164754,-2886.803174,-10648.727422
836.216773,-2368.659014,-4441.235652,-10265.679673
836.217093,-4737.318029,-4293.194464,-10418.898773
836.217413,-5477.523971,-4219.173869,-9806.022374
836.217733,-5551.544565,-4145.153275,-9576.193725
836.218054,-3256.906145,-4811.338623,-9576.193725
836.218374,222.061783,-5033.400406,-9806.022374
836.218694,1776.494261,-3478.967927,-10265.679673
836.219014,2664.741391,-1258.350101,-10189.070123
836.219334,3775.050304,814.226536,-10265.679673
836.219655,4145.153275,2220.617826,-10801.946522
836.219975,2220.617826,1702.473667,-11031.775171
836.220295,-2146.597232,-518.144159,-10342.289223
836.220615,-5921.647536,-3330.926739,-9729.412825
836.220935,-6587.832884,-5699.585753,-9193.145976
836.221255,-5773.606348,-7476.080014,-9193.145976
836.221576,-4663.297435,-7402.059420,-8963.317327
836.221896,-3849.070898,-6069.688724,-9116.536426
836.222216,-1480.411884,-3256.906145,-9269.755526
836.222536,1332.370696,0.000000,-10189.070123
836.222856,2368.659014,2442.679609,-11184.994271
836.223176,1998.556043,2590.720797,-10572.117872
836.223497,2516.700203,1776.494261,-10189.070123
836.223817,2812.782580,888.247130,-10725.336972
836.224137,962.267725,296.082377,-11644.651570
836.224457,-2294.638420,222.061783,-10572.117872
836.224777,-4737.318029,-962.267725,-10112.460574
836.225098,-5847.626942,-2146.597232,-10112.460574
836.225418,-7402.059420,-3478.967927,-9116.536426
