#time,accel_x,accel_y,accel_z
923.600261,814.226536,0.000000,-10035.851024
923.600581,222.061783,148.041188,-10189.070123
923.600901,296.082377,518.144159,-9959.241474
923.601221,0.000000,370.102971,-9882.631924
923.601541,0.000000,740.205942,-10112.460574
923.601862,518.144159,740.205942,-10189.070123
923.602182,814.226536,148.041188,-10342.289223
923.602502,1332.370696,148.041188,-10112.460574
923.602822,740.205942,0.000000,-10189.070123
923.603142,296.082377,0.000000,-9576.193725
923.603462,74.020594,222.061783,-10189.070123
923.603783,888.247130,148.041188,-10112.460574
923.604103,592.164754,370.102971,-10035.851024
923.604423,-444.123565,296.082377,-10265.679673
923.604743,-74.020594,74.020594,-10189.070123
923.605063,592.164754,222.061783,-10342.289223
923.605383,1036.288319,666.185348,-10342.289223
923.605704,-296.082377,74.020594,-10112.460574
923.606024,0.000000,0.000000,-9882.631924
923.606344,518.144159,0.000000,-9959.241474
923.606664,888.247130,0.000000,-9882.631924
923.606984,296.082377,-148.041188,-9959.241474
923.607304,-592.164754,0.000000,-9882.631924
923.607625,-518.144159,-592.164754,-9806.022374
923.607945,-222.061783,-666.185348,-9806.022374
923.608265,-814.226536,74.020594,-9959.241474
923.608585,-1258.350101,-370.102971,-10112.460574
923.608905,-222.061783,-666.185348,-9806.022374
923.609225,-370.102971,-592.164754,-10035.851024
923.609546,-962.267725,-814.226536,-9806.022374
923.609866,-1184.329507,-1554.432478,-9729.412825
923.610186,-666.185348,-1332.370696,-9959.241474
923.610506,0.000000,-1406.391290,-9806.022374
923.610826,-814.226536,-1184.329507,-9959.241474
923.611146,-1628.453072,-1850.514855,-10418.898773
923.611467,-1554.432478,-2072.576638,-9882.631924
923.611787,-888.247130,-1924.535449,-9959.241474
923.612107,-1110.308913,-1406.391290,-9882.631924
923.612427,-1850.514855,-1406.391290,-10265.679673
923.612747,-1480.411884,-1924.535449,-9882.631924
923.613067,-444.123565,-1850.514855,-9193.145976
923.613388,-296.082377,-1406.391290,-9959.241474
923.613708,-1036.288319,-1998.556043,-10112.460574
923.614028,-2220.617826,-2516.700203,-9806.022374
923.614348,-2220.617826,-3330.926739,-9806.022374
923.614668,-1554.432478,-3256.906145,-10265.679673
923.614988,-1480.411884,-3330.926739,-9882.631924
923.615309,-2220.617826,-3552.988522,-10112.460574
923.615629,-2368.659014,-3182.885551,-9729.412825
923.615949,-518.144159,-3256.906145,-9959.241474
923.616269,592.164754,-1628.453072,-10418.898773
923.616589,370.102971,-1110.308913,-10572.117872
923.616909,-888.247130,-962.267725,-10648.727422
923.617230,-2368.659014,-1332.370696,-10265.679673
923.617550,-2590.720797,-2220.617826,-10265.679673
923.617870,-3997.112087,-2516.700203,-10189.070123
923.618190,-5477.523971,-3997.112087,-9806.022374
923.618510,-5403.503377,-5181.441594,-9729.412825
923.618830,-2812.782580,-5699.585753,-9576.193725
923.619151,-740.205942,-5033.400406,-9882.631924
923.619471,222.061783,-2886.803174,-10189.070123
923.619791,444.123565,-444.123565,-10342.289223
923.620111,740.205942,1480.411884,-10418.898773
923.620431,1628.453072,1998.556043,-10342.289223
923.620751,1850.514855,1480.411884,-10878.556072
923.621072,592.164754,-666.185348,-10572.117872
923.621392,-1480.411884,-2664.741391,-10342.289223
923.621712,-2886.803174,-3849.070898,-9959.241474
923.622032,-5107.421000,-3923.091493,-9806.022374
923.622352,-5699.585753,-4959.379811,-9193.145976
923.622672,-4145.153275,-5625.565159,-9116.536426
923.622993,-1554.432478,-5033.400406,-8810.098227
923.623313,1036.288319,-3849.070898,-10112.460574
923.623633,1998.556043,-1258.350101,-10265.679673
923.623953,2812.782580,1554.432478,-10495.508323
923.624273,3701.029710,3775.050304,-10648.727422
923.624593,3775.050304,3404.947333,-11031.775171
923.624914,962.267725,2664.741391,-11108.384721
923.625234,-3330.926739,-666.185348,-10265.679673
923.625554,-5847.626942,-3923.091493,-9576.193725
923.625874,-5625.565159,-5625.565159,-9422.974625
923.626194,-4441.235652,-6587.832884,-9576.193725
923.626514,-3849.070898,-5625.565159,-9806.022374
923.626835,-2886.803174,-3997.112087,-9499.584175
923.627155,-888.247130,-1036.288319,-10112.460574
923.627475,1406.391290,1554.432478,-10648.727422
923.627795,2294.638420,3182.885551,-10572.117872
923.628115,2146.597232,3108.864956,-10495.508323
923.628435,3034.844362,1036.288319,-10495.508323
923.628756,2368.659014,-444.123565,-10955.165621
923.629076,0.000000,-1184.329507,-10878.556072
923.629396,-3256.906145,-2368.659014,-9882.631924
923.629716,-4885.359217,-2220.617826,-9806.022374
923.630036,-5773.606348,-3034.844362,-9652.803275
923.630357,-6735.874072,-4441.235652,-9806.022374
923.630677,-6291.750507,-5921.647536,-9269.755526
923.630997,-3478.967927,-6439.791695,-8963.317327
923.631317,444.123565,-3701.029710,-9576.193725
923.631637,3775.050304,518.144159,-10342.289223
923.631957,2812.782580,4737.318029,-10801.946522
923.632278,1480.411884,5329.482782,-10572.117872
923.632598,1184.329507,3404.947333,-10418.898773
923.632918,1850.514855,518.144159,-9806.022374
923.633238,370.102971,-3404.947333,-10035.851024
923.633558,-2812.782580,-5847.626942,-9882.631924
923.633878,-5921.647536,-4885.359217,-9576.193725
923.634199,-7994.224174,-2590.720797,-9882.631924
923.634519,-7846.182985,-1924.535449,-9422.974625
923.634839,-5477.523971,-3552.988522,-9193.145976
923.635159,-1036.288319,-5477.523971,-9269.755526
923.635479,2220.617826,-5033.400406,-10265.679673
923.635799,2886.803174,-3108.864956,-9346.365076
923.636120,3034.844362,-74.020594,-10495.508323
923.636440,3478.967927,2960.823768,-11031.775171
923.636760,3552.988522,4367.215058,-11108.384721
923.637080,2442.679609,4441.235652,-11644.651570
923.637400,-1110.308913,1332.370696,-11644.651570
923.637720,-5403.503377,-2812.782580,-10801.946522
923.638041,-7179.997637,-5921.647536,-10035.851024
923.638361,-6883.915261,-8586.388927,-9346.365076
923.638681,-4663.297435,-9622.677246,-9193.145976
923.639001,-4367.215058,-7846.182985,-9499.584175
923.639321,-3478.967927,-5403.503377,-9499.584175
923.639641,-1184.329507,-1480.411884,-9959.241474
923.639962,2812.782580,1776.494261,-10495.508323
923.640282,4885.359217,3404.947333,-11184.994271
923.640602,4441.235652,3256.906145,-10878.556072
923.640922,814.226536,740.205942,-10572.117872
923.641242,-1554.432478,-1850.514855,-10265.679673
923.641562,-2146.597232,-3034.844362,-9729.412825
923.641883,-3182.885551,-5181.441594,-9959.241474
923.642203,-6587.832884,-6735.874072,-9729.412825
923.642523,-8734.430116,-7698.141797,-8733.488677
923.642843,-7550.100608,-7920.203579,-8810.098227
923.643163,-2590.720797,-6439.791695,-9346.365076
923.643483,74.020594,-3256.906145,-9729.412825
923.643804,-1332.370696,-148.041188,-9959.241474
923.644124,-1406.391290,888.247130,-10189.070123
923.644444,2664.741391,1184.329507,-9576.193725
923.644764,5107.421000,962.267725,-10725.336972
923.645084,4367.215058,222.061783,-10955.165621
923.645404,370.102971,-1998.556043,-10725.336972
923.645725,-1406.391290,-3182.885551,-9806.022374
923.646045,-2516.700203,-3849.070898,-10342.289223
923.646365,-3923.091493,-3923.091493,-9806.022374
923.646685,-5477.523971,-3478.967927,-10495.508323
923.647005,-5477.523971,-2590.720797,-10112.460574
923.647325,-4515.256246,-1776.494261,-9806.022374
923.647646,-2368.659014,-1776.494261,-10189.070123
923.647966,222.061783,-2146.597232,-9959.241474
923.648286,3182.885551,-888.247130,-10801.946522
923.648606,2368.659014,888.247130,-10878.556072
923.648926,444.123565,2664.741391,-10801.946522
923.649246,-666.185348,2516.700203,-10418.898773
923.649567,666.185348,296.082377,-10955.165621
923.649887,444.123565,-1332.370696,-10648.727422
923.650207,-1554.432478,-2960.823768,-10342.289223
923.650527,-3775.050304,-4811.338623,-9269.755526
923.650847,-3627.009116,-4959.379811,-9806.022374
923.651167,-3701.029710,-3256.906145,-9652.803275
923.651488,-2812.782580,-1776.494261,-8427.050478
923.651808,-2072.576638,-2664.741391,-9422.974625
923.652128,-444.123565,-2738.761985,-9652.803275
923.652448,1554.432478,-2590.720797,-9116.536426
923.652768,3182.885551,296.082377,-10418.898773
923.653088,2072.576638,3108.864956,-10342.289223
923.653409,-592.164754,3404.947333,-10495.508323
923.653729,-1628.453072,1184.329507,-9806.022374
923.654049,-2812.782580,-2368.659014,-10189.070123
923.654369,-3404.947333,-6365.771101,-9193.145976
923.654689,-4293.194464,-5773.606348,-9576.193725
923.655009,-4219.173869,-3627.009116,-9346.365076
923.655330,-5551.544565,-2072.576638,-9959.241474
923.655649,-4293.194464,-296.082377,-9806.022374
923.655969,-1184.329507,-888.247130,-9959.241474
923.656289,1406.391290,-2368.659014,-10572.117872
923.656609,3256.906145,-2368.659014,-10418.898773
923.656929,1924.535449,0.000000,-11031.775171
923.657249,962.267725,1628.453072,-11797.870669
923.657569,296.082377,3256.906145,-10725.336972
923.657889,148.041188,2368.659014,-11108.384721
923.658209,-1702.473667,-1480.411884,-10112.460574
923.658528,-3997.112087,-5625.565159,-10342.289223
923.658848,-4367.215058,-6587.832884,-10342.289223
923.659168,-4589.276840,-5477.523971,-9576.193725
923.659488,-3775.050304,-2960.823768,-10112.460574
923.659808,-2442.679609,-2368.659014,-9576.193725
923.660128,-222.061783,-2294.638420,-10189.070123
923.660448,2368.659014,-2294.638420,-10495.508323
923.660768,2146.597232,296.082377,-10112.460574
923.661087,1628.453072,1998.556043,-10955.165621
923.661407,1258.350101,2368.659014,-10878.556072
923.661727,2812.782580,1036.288319,-10418.898773
923.662047,-74.020594,-3182.885551,-9806.022374
923.662367,-1998.556043,-5477.523971,-9729.412825
923.662687,-4071.132681,-5847.626942,-9806.022374
923.663007,-6735.874072,-5329.482782,-9422.974625
923.663327,-6587.832884,-2960.823768,-9116.536426
923.663646,-3404.947333,-2220.617826,-8963.317327
923.663966,-592.164754,-1406.391290,-10112.460574
923.664286,-1406.391290,-1998.556043,-9729.412825
923.664606,-1850.514855,-2072.576638,-10112.460574
923.664926,1110.308913,-1776.494261,-9729.412825
923.665246,3034.844362,0.000000,-10342.289223
923.665566,2368.659014,222.061783,-10189.070123
923.665886,1480.411884,-296.082377,-11338.213370
923.666205,-296.082377,370.102971,-10725.336972
923.666525,-3849.070898,-296.082377,-10418.898773
923.666845,-6661.853478,-814.226536,-10265.679673
923.667165,-5551.544565,-1628.453072,-9882.631924
923.667485,-3849.070898,-3775.050304,-10342.289223
923.667805,148.041188,-5921.647536,-10265.679673
923.668125,740.205942,-3849.070898,-10342.289223
923.668445,-370.102971,-1184.329507,-10189.070123
923.668764,1480.411884,296.082377,-10495.508323
923.669084,3404.947333,3034.844362,-10265.679673
923.669404,1258.350101,3330.926739,-11108.384721
923.669724,444.123565,1332.370696,-10418.898773
923.670044,-222.061783,148.041188,-10112.460574
