#time,accel_x,accel_y,accel_z
856.946757,592.164754,444.123565,-10189.070123
856.947077,370.102971,666.185348,-10189.070123
856.947397,222.061783,592.164754,-10035.851024
856.947717,296.082377,444.123565,-9959.241474
856.948037,444.123565,222.061783,-10955.165621
856.948357,518.144159,0.000000,-9806.022374
856.948677,444.123565,-444.123565,-9882.631924
856.948997,444.123565,148.041188,-10035.851024
856.949318,148.041188,888.247130,-8963.317327
856.949638,592.164754,518.144159,-10035.851024
856.949958,518.144159,666.185348,-9959.241474
856.950278,518.144159,0.000000,-9806.022374
856.950598,740.205942,-222.061783,-10112.460574
856.950918,1110.308913,-814.226536,-9499.584175
856.951238,592.164754,0.000000,-9959.241474
856.951558,1036.288319,444.123565,-9882.631924
856.951878,962.267725,666.185348,-10342.289223
856.952198,0.000000,1036.288319,-9499.584175
856.952518,-296.082377,74.020594,-10265.679673
856.952838,222.061783,-444.123565,-10189.070123
856.953158,888.247130,-296.082377,-10189.070123
856.953478,0.000000,74.020594,-10572.117872
856.953798,148.041188,666.185348,-10495.508323
856.954118,592.164754,1184.329507,-10035.851024
856.954438,888.247130,962.267725,-10495.508323
856.954758,444.123565,444.123565,-10342.289223
856.955078,148.041188,0.000000,-8733.488677
856.955398,0.000000,-296.082377,-9806.022374
856.955718,0.000000,74.020594,-10035.851024
856.956038,222.061783,222.061783,-10342.289223
856.956358,-592.164754,148.041188,-9882.631924
856.956678,-962.267725,74.020594,-9959.241474
856.956998,-592.164754,-518.144159,-9882.631924
856.957319,-296.082377,-592.164754,-10189.070123
856.957639,-666.185348,-592.164754,-9959.241474
856.957959,0.000000,-1628.453072,-10035.851024
856.958279,0.000000,-518.144159,-9959.241474
856.958599,-666.185348,-296.082377,-9806.022374
856.958919,-888.247130,-962.267725,-9882.631924
856.959239,-814.226536,-740.205942,-9499.584175
856.959559,-666.185348,-962.267725,-9882.631924
856.959879,-814.226536,-1184.329507,-9806.022374
856.960199,-1702.473667,-1628.453072,-10035.851024
856.960519,-2146.597232,-1332.370696,-10112.460574
856.960839,-1110.308913,-1480.411884,-9806.022374
856.961159,-888.247130,-888.247130,-9882.631924
856.961479,-1406.391290,-444.123565,-10189.070123
856.961799,-1554.432478,-1110.308913,-10112.460574
856.962119,-814.226536,-1406.391290,-9806.022374
856.962439,-74.020594,-1332.370696,-10342.289223
856.962759,-444.123565,-1628.453072,-10035.851024
856.963079,-2072.576638,-2516.700203,-10189.070123
856.963399,-2886.803174,-3256.906145,-9729.412825
856.963719,-2442.679609,-3404.947333,-9116.536426
856.964039,-1702.473667,-3034.844362,-9652.803275
856.964359,-1776.494261,-2960.823768,-10035.851024
856.964679,-2368.659014,-3182.885551,-10035.851024
856.964999,-1850.514855,-3108.864956,-8503.660028
856.965320,0.000000,-2738.761985,-9806.022374
856.965640,1110.308913,-2072.576638,-10265.679673
856.965960,592.164754,-1924.535449,-10342.289223
856.966280,-1258.350101,-2072.576638,-10112.460574
856.966600,-2220.617826,-2220.617826,-10189.070123
856.966920,-3108.864956,-2664.741391,-10189.070123
856.967240,-4663.297435,-3108.864956,-9806.022374
856.967560,-5329.482782,-4737.318029,-9499.584175
856.967880,-3997.112087,-5477.523971,-9499.584175
856.968200,-1924.535449,-6365.771101,-9882.631924
856.968520,-148.041188,-5033.400406,-10035.851024
856.968840,222.061783,-2590.720797,-10801.946522
856.969160,888.247130,-518.144159,-10495.508323
856.969480,2294.638420,1702.473667,-10648.727422
856.969800,1702.473667,2072.576638,-10878.556072
856.970120,814.226536,370.102971,-10572.117872
856.970440,-666.185348,-1924.535449,-10342.289223
856.970760,-2442.679609,-3701.029710,-10112.460574
856.971080,-4293.194464,-4071.132681,-10189.070123
856.971400,-5773.606348,-4293.194464,-9422.974625
856.971720,-5477.523971,-4737.318029,-9576.193725
856.972040,-3478.967927,-5329.482782,-8733.488677
856.972360,-740.205942,-4811.338623,-10035.851024
856.972680,1110.308913,-3034.844362,-9959.241474
856.973000,2146.597232,-666.185348,-10112.460574
856.973320,3478.967927,1850.514855,-10648.727422
856.973641,4663.297435,2738.761985,-10801.946522
856.973961,3627.009116,2886.803174,-10955.165621
856.974281,-370.102971,888.247130,-10648.727422
856.974601,-4515.256246,-2146.597232,-10189.070123
856.974921,-6513.812290,-4737.318029,-9652.803275
856.975241,-5255.462188,-6439.791695,-9652.803275
856.975561,-3775.050304,-6587.832884,-9422.974625
856.975881,-3404.947333,-5699.585753,-9499.584175
856.976201,-2294.638420,-3182.885551,-9652.803275
856.976521,444.123565,0.000000,-10495.508323
856.976841,2368.659014,2812.782580,-10648.727422
856.977161,3404.947333,5107.421000,-10955.165621
856.977481,2886.803174,4441.235652,-10725.336972
856.977801,3478.967927,1554.432478,-10648.727422
856.978121,814.226536,-740.205942,-10418.898773
856.978441,-2146.597232,-2294.638420,-10342.289223
856.978761,-4145.153275,-3256.906145,-9806.022374
856.979081,-5033.400406,-2886.803174,-9576.193725
856.979401,-6735.874072,-2738.761985,-9652.803275
856.979721,-7994.224174,-3404.947333,-9346.365076
856.980041,-6587.832884,-4663.297435,-9193.145976
856.980361,-1850.514855,-4811.338623,-9422.974625
856.980681,3108.864956,-3627.009116,-9729.412825
856.981001,3330.926739,222.061783,-10342.289223
856.981321,2368.659014,3108.864956,-10342.289223
856.981642,1480.411884,5107.421000,-10572.117872
856.981962,1110.308913,3775.050304,-10342.289223
856.982282,370.102971,592.164754,-10495.508323
856.982602,-1628.453072,-2368.659014,-10265.679673
856.982922,-5107.421000,-4885.359217,-10035.851024
856.983242,-7920.203579,-4737.318029,-9882.631924
856.983562,-9030.512492,-4811.338623,-9116.536426
856.983882,-7994.224174,-5181.441594,-9193.145976
856.984202,-3923.091493,-5033.400406,-8963.317327
856.984522,296.082377,-4515.256246,-10035.851024
856.984842,3256.906145,-2442.679609,-10035.851024
856.985162,3997.112087,0.000000,-10418.898773
856.985482,3997.112087,2664.741391,-10955.165621
856.985802,4293.194464,4293.194464,-10801.946522
856.986122,3775.050304,3404.947333,-11108.384721
856.986442,962.267725,370.102971,-12104.308868
856.986762,-3108.864956,-2368.659014,-10495.508323
856.987082,-6513.812290,-5329.482782,-10265.679673
856.987402,-7179.997637,-7772.162391,-9652.803275
856.987722,-6513.812290,-8734.430116,-8963.317327
856.988042,-5477.523971,-7328.038826,-9882.631924
856.988362,-4737.318029,-5551.544565,-9346.365076
856.988682,-2146.597232,-3404.947333,-9269.755526
856.989002,1628.453072,0.000000,-10112.460574
856.989322,6217.729913,888.247130,-10955.165621
856.989643,5921.647536,1628.453072,-11338.213370
