#time,accel_x,accel_y,accel_z
851.845653,592.164754,666.185348,-10725.336972
851.845973,296.082377,666.185348,-10189.070123
851.846293,518.144159,148.041188,-10112.460574
851.846613,518.144159,0.000000,-9806.022374
851.846933,740.205942,-740.205942,-10189.070123
851.847253,814.226536,74.020594,-10112.460574
851.847573,296.082377,740.205942,-9882.631924
851.847893,74.020594,740.205942,-9959.241474
851.848213,592.164754,222.061783,-9806.022374
851.848533,518.144159,0.000000,-10189.070123
851.848853,444.123565,0.000000,-9806.022374
851.849173,740.205942,-222.061783,-10112.460574
851.849493,1036.288319,148.041188,-9882.631924
851.849813,888.247130,592.164754,-10342.289223
851.850133,296.082377,518.144159,-10112.460574
851.850453,0.000000,74.020594,-10112.460574
851.850773,222.061783,-370.102971,-10265.679673
851.851093,740.205942,-222.061783,-11108.384721
851.851413,148.041188,-296.082377,-10035.851024
851.851733,222.061783,222.061783,-10189.070123
851.852053,888.247130,962.267725,-10189.070123
851.852373,1184.329507,1110.308913,-10572.117872
851.852693,740.205942,1332.370696,-10265.679673
851.853013,222.061783,0.000000,-10495.508323
851.853333,0.000000,-444.123565,-10265.679673
851.853653,296.082377,-592.164754,-10035.851024
851.853973,-296.082377,-148.041188,-10189.070123
851.854293,-962.267725,0.000000,-10035.851024
851.854613,-1184.329507,370.102971,-10265.679673
851.854933,-518.144159,148.041188,-10189.070123
851.855253,-518.144159,0.000000,-10112.460574
851.855573,-1184.329507,0.000000,-10495.508323
851.855893,-370.102971,-592.164754,-10418.898773
851.856213,0.000000,-592.164754,-9882.631924
851.856533,-222.061783,-444.123565,-10112.460574
851.856853,-1036.288319,-666.185348,-10035.851024
851.857173,-1110.308913,-814.226536,-9882.631924
851.857493,-814.226536,-740.205942,-10035.851024
851.857813,-1036.288319,-1110.308913,-9806.022374
851.858133,-1850.514855,-1702.473667,-10112.460574
851.858453,-2146.597232,-1702.473667,-9806.022374
851.858773,-1406.391290,-1480.411884,-9806.022374
851.859093,-666.185348,-814.226536,-9882.631924
851.859413,-1036.288319,-666.185348,-10112.460574
851.859733,-1406.391290,-888.247130,-11338.213370
851.860053,-814.226536,-1406.391290,-9806.022374
851.860373,-148.041188,-1184.329507,-10112.460574
851.860693,-592.164754,-888.247130,-9959.241474
851.861013,-1924.535449,-2072.576638,-10112.460574
851.861333,-2516.700203,-2738.761985,-9882.631924
851.861653,-2368.659014,-3627.009116,-9652.803275
851.861973,-1850.514855,-3997.112087,-9806.022374
851.862293,-2294.638420,-4145.153275,-9806.022374
851.862613,-2738.761985,-3701.029710,-10265.679673
851.862933,-1850.514855,-3182.885551,-9576.193725
851.863253,148.041188,-1628.453072,-10189.070123
851.863573,1184.329507,-370.102971,-10572.117872
851.863893,222.061783,-592.164754,-10495.508323
851.864213,-888.247130,-1924.535449,-10189.070123
851.864533,-1924.535449,-2812.782580,-10189.070123
851.864853,-2960.823768,-3923.091493,-10572.117872
851.865173,-4515.256246,-4441.235652,-9806.022374
851.865493,-5699.585753,-4737.318029,-9576.193725
851.865813,-4515.256246,-5699.585753,-9882.631924
851.866133,-2516.700203,-5403.503377,-9806.022374
851.866453,-666.185348,-3701.029710,-10189.070123
851.866773,74.020594,-1184.329507,-11568.042020
851.867093,1258.350101,148.041188,-10495.508323
851.867413,2516.700203,740.205942,-10495.508323
851.867733,2368.659014,888.247130,-10725.336972
851.868053,1924.535449,-296.082377,-10725.336972
851.868373,148.041188,-2072.576638,-10648.727422
851.868693,-1924.535449,-3701.029710,-10112.460574
851.869013,-3478.967927,-4367.215058,-9882.631924
851.869333,-5403.503377,-4441.235652,-9806.022374
851.869653,-6735.874072,-5107.421000,-9269.755526
851.869973,-4737.318029,-5699.585753,-9193.145976
851.870293,-814.226536,-5329.482782,-9806.022374
851.870613,1332.370696,-3182.885551,-10035.851024
851.870933,2664.741391,-888.247130,-10035.851024
851.871253,3627.009116,962.267725,-10265.679673
851.871573,4441.235652,1850.514855,-10572.117872
851.871893,3404.947333,2220.617826,-10878.556072
851.872213,-222.061783,888.247130,-10648.727422
851.872533,-4441.235652,-1332.370696,-10189.070123
851.872853,-5995.668130,-4071.132681,-9576.193725
851.873173,-5699.585753,-5921.647536,-9576.193725
851.873493,-4737.318029,-7328.038826,-9269.755526
851.873813,-4071.132681,-6735.874072,-9269.755526
851.874133,-2294.638420,-4219.173869,-9652.803275
851.874453,370.102971,0.000000,-10342.289223
851.874773,1998.556043,2886.803174,-10878.556072
851.875093,1554.432478,5033.400406,-10572.117872
851.875413,1776.494261,4071.132681,-10725.336972
851.875733,2516.700203,1850.514855,-11184.994271
851.876053,1850.514855,-1406.391290,-10342.289223
851.876373,-1628.453072,-2590.720797,-10265.679673
851.876693,-4515.256246,-2368.659014,-10801.946522
851.877013,-6217.729913,-2442.679609,-9806.022374
851.877333,-6883.915261,-3330.926739,-9882.631924
851.877653,-8068.244768,-4737.318029,-9193.145976
851.877973,-6883.915261,-5699.585753,-9346.365076
851.878293,-2812.782580,-3627.009116,-9193.145976
851.878613,1998.556043,-444.123565,-10495.508323
851.878933,3775.050304,2886.803174,-10878.556072
851.879253,3256.906145,4959.379811,-10801.946522
851.879573,1776.494261,5181.441594,-10648.727422
851.879893,2220.617826,2886.803174,-10572.117872
851.880213,2294.638420,370.102971,-10878.556072
851.880533,-592.164754,-2812.782580,-10495.508323
851.880853,-4663.297435,-5551.544565,-9882.631924
851.881173,-7624.121203,-5033.400406,-9269.755526
851.881493,-8882.471304,-3997.112087,-9039.926876
851.881813,-7476.080014,-3849.070898,-8886.707777
851.882134,-3478.967927,-3997.112087,-9116.536426
851.882454,296.082377,-3849.070898,-8503.660028
851.882774,2812.782580,-2812.782580,-9959.241474
851.883094,2516.700203,-1036.288319,-10035.851024
851.883414,3182.885551,444.123565,-9806.022374
851.883734,3997.112087,2220.617826,-10265.679673
851.884054,4367.215058,3256.906145,-10265.679673
851.884374,1850.514855,2072.576638,-10801.946522
851.884694,-2516.700203,-592.164754,-10418.898773
851.885014,-6143.709319,-3256.906145,-10035.851024
851.885334,-7105.977043,-5329.482782,-9959.241474
851.885654,-6217.729913,-8068.244768,-9576.193725
851.885974,-5477.523971,-9178.553681,-9269.755526
851.886294,-5107.421000,-6809.894666,-9499.584175
851.886614,-2442.679609,-3182.885551,-11031.775171
851.886934,2072.576638,592.164754,-11031.775171
851.887254,5921.647536,3330.926739,-11261.603821
851.887574,6069.688724,3923.091493,-11568.042020
851.887894,2960.823768,2146.597232,-11184.994271
851.888214,-370.102971,592.164754,-10878.556072
851.888534,-2516.700203,-2812.782580,-10189.070123
851.888854,-3775.050304,-4737.318029,-10189.070123
851.889174,-4885.359217,-5921.647536,-10112.460574
851.889494,-7254.018232,-6809.894666,-9422.974625
851.889814,-7624.121203,-6365.771101,-8886.707777
851.890134,-5033.400406,-6365.771101,-9806.022374
851.890454,-2664.741391,-4663.297435,-9806.022374
851.890774,-1850.514855,-3627.009116,-9499.584175
851.891094,-1036.288319,-444.123565,-8963.317327
851.891414,814.226536,666.185348,-9652.803275
851.891734,3552.988522,148.041188,-10725.336972
851.892054,4737.318029,1110.308913,-10495.508323
851.892374,2590.720797,222.061783,-10418.898773
851.892694,592.164754,-2220.617826,-10265.679673
851.893014,-1036.288319,-3478.967927,-10112.460574
851.893334,-3552.988522,-3108.864956,-9806.022374
851.893654,-7105.977043,-3478.967927,-9576.193725
851.893974,-5625.565159,-5329.482782,-9193.145976
851.894294,-3404.947333,-4441.235652,-9652.803275
851.894614,-2368.659014,-3404.947333,-10035.851024
851.894934,-1332.370696,-1924.535449,-10112.460574
851.895254,1554.432478,-592.164754,-10418.898773
851.895574,3256.906145,1184.329507,-10878.556072
851.895894,3182.885551,3034.844362,-10955.165621
851.896214,2072.576638,4589.276840,-11261.603821
851.896534,2516.700203,2442.679609,-10572.117872
851.896854,1924.535449,-148.041188,-10955.165621
851.897174,-1332.370696,-1628.453072,-10342.289223
851.897494,-4737.318029,-4737.318029,-9806.022374
851.897814,-3849.070898,-4663.297435,-9729.412825
851.898134,-2812.782580,-2886.803174,-9959.241474
851.898454,-3256.906145,-1850.514855,-10035.851024
851.898774,-1998.556043,-740.205942,-9346.365076
851.899094,888.247130,-888.247130,-9576.193725
851.899414,3256.906145,0.000000,-10265.679673
851.899734,4737.318029,1480.411884,-9806.022374
851.900054,3775.050304,3404.947333,-10418.898773
851.900374,2960.823768,4293.194464,-10648.727422
851.900694,740.205942,3478.967927,-10342.289223
851.901014,222.061783,0.000000,-9882.631924
851.901334,-1998.556043,-3627.009116,-9346.365076
851.901654,-3627.009116,-5477.523971,-9116.536426
851.901974,-4441.235652,-4589.276840,-8963.317327
851.902294,-2516.700203,-888.247130,-9576.193725
851.902614,-1776.494261,1998.556043,-9729.412825
851.902934,-1480.411884,2812.782580,-10495.508323
851.903254,1480.411884,1776.494261,-9499.584175
851.903573,4219.173869,1850.514855,-10878.556072
851.903893,4441.235652,814.226536,-10801.946522
851.904213,5551.544565,1110.308913,-10572.117872
851.904533,3182.885551,1258.350101,-10878.556072
851.904853,2442.679609,2516.700203,-10572.117872
851.905173,-518.144159,3108.864956,-10342.289223
851.905493,-2146.597232,740.205942,-10265.679673
851.905812,-2368.659014,-888.247130,-9882.631924
851.906132,-2812.782580,-2368.659014,-10342.289223
851.906452,-1480.411884,-2368.659014,-10418.898773
851.906772,370.102971,-1702.473667,-9806.022374
851.907092,74.020594,-370.102971,-10035.851024
851.907412,-740.205942,2146.597232,-10418.898773
851.907732,1258.350101,3108.864956,-10648.727422
851.908051,3701.029710,3034.844362,-9882.631924
851.908371,4663.297435,2886.803174,-10418.898773
851.908691,3552.988522,1036.288319,-10648.727422
851.909011,3330.926739,0.000000,-10495.508323
851.909331,814.226536,-444.123565,-10189.070123
851.909651,-2442.679609,-1036.288319,-9422.974625
851.909971,-4589.276840,-1332.370696,-9193.145976
851.910290,-4071.132681,-2738.761985,-9652.803275
851.910610,-1924.535449,-3108.864956,-8963.317327
851.910930,518.144159,-2442.679609,-9039.926876
851.911250,1110.308913,-2442.679609,-9499.584175
851.911570,1036.288319,-962.267725,-9806.022374
851.911890,222.061783,2072.576638,-9882.631924
851.912210,1036.288319,3849.070898,-10648.727422
851.912529,2072.576638,4293.194464,-10572.117872
851.912849,1628.453072,1776.494261,-10725.336972
851.913169,2294.638420,-740.205942,-10112.460574
851.913489,1998.556043,-592.164754,-10878.556072
851.913809,0.000000,-1998.556043,-11261.603821
851.914129,-3404.947333,-2590.720797,-10035.851024
851.914449,-3256.906145,-1924.535449,-9806.022374
851.914768,-3775.050304,-1628.453072,-9959.241474
851.915088,-1258.350101,-1850.514855,-10265.679673
851.915408,1776.494261,-1332.370696,-10265.679673
851.915728,2590.720797,444.123565,-10878.556072
851.916048,2294.638420,2886.803174,-10725.336972
851.916368,2886.803174,3997.112087,-10878.556072
851.916688,3034.844362,2146.597232,-11184.994271
851.917007,962.267725,1036.288319,-10572.117872
851.917327,-370.102971,0.000000,-10572.117872
851.917647,740.205942,-1998.556043,-10495.508323
851.917967,148.041188,-1184.329507,-9959.241474
851.918287,-2368.659014,-2590.720797,-9806.022374
851.918607,-3108.864956,-1776.494261,-9576.193725
851.918927,-1850.514855,-1998.556043,-9576.193725
851.919246,148.041188,-1850.514855,-9806.022374
851.919566,2960.823768,-222.061783,-9422.974625
851.919886,3701.029710,222.061783,-10265.679673
851.920206,3404.947333,1184.329507,-9422.974625
851.920526,2368.659014,1554.432478,-9806.022374
851.920846,2368.659014,1924.535449,-9346.365076
851.921166,2146.597232,888.247130,-10265.679673
851.921485,444.123565,518.144159,-9806.022374
851.921805,444.123565,-1628.453072,-10342.289223
851.922125,-592.164754,-3404.947333,-9806.022374
851.922445,-1850.514855,-3627.009116,-9269.755526
851.922765,-3997.112087,-1776.494261,-9116.536426
851.923085,-2146.597232,-1184.329507,-9959.241474
851.923405,592.164754,-592.164754,-9806.022374
851.923725,1628.453072,888.247130,-10342.289223
851.924044,2960.823768,2220.617826,-10955.165621
851.924364,3701.029710,2812.782580,-10878.556072
851.924684,3256.906145,4145.153275,-10725.336972
851.925004,2294.638420,2886.803174,-10648.727422
851.925324,962.267725,666.185348,-10418.898773
851.925644,222.061783,-666.185348,-10189.070123
851.925964,-888.247130,-2442.679609,-10725.336972
851.926283,-1776.494261,-2294.638420,-10035.851024
851.926603,-1480.411884,-740.205942,-10495.508323
851.926923,-1554.432478,1184.329507,-10342.289223
851.927243,444.123565,1850.514855,-10112.460574
851.927563,1850.514855,1406.391290,-10648.727422
851.927883,2072.576638,0.000000,-9422.974625
851.928203,3034.844362,-222.061783,-10342.289223
851.928522,3775.050304,-444.123565,-10112.460574
851.928842,2146.597232,814.226536,-10189.070123
851.929162,-518.144159,2812.782580,-10112.460574
851.929482,-1924.535449,3775.050304,-8886.707777
851.929802,-1184.329507,1702.473667,-9806.022374
851.930122,-814.226536,-740.205942,-9729.412825
851.930442,-888.247130,-1924.535449,-9499.584175
851.930761,-888.247130,-2960.823768,-9193.145976
851.931081,222.061783,-3256.906145,-9269.755526
851.931401,0.000000,-2590.720797,-8886.707777
851.931721,-370.102971,518.144159,-8963.317327
851.932041,74.020594,2664.741391,-9806.022374
851.932361,1036.288319,2960.823768,-9269.755526
851.932681,2146.597232,2368.659014,-10189.070123
851.933000,2442.679609,1258.350101,-10418.898773
851.933320,2516.700203,592.164754,-10265.679673
851.933640,0.000000,148.041188,-9806.022374
851.933960,-1480.411884,0.000000,-10648.727422
851.934280,-2664.741391,296.082377,-10035.851024
851.934600,-3330.926739,74.020594,-10342.289223
851.934920,-2146.597232,-1406.391290,-10495.508323
851.935239,-296.082377,-1628.453072,-10112.460574
851.935559,666.185348,296.082377,-10725.336972
851.935879,1258.350101,2220.617826,-10878.556072
851.936199,2368.659014,2516.700203,-11184.994271
851.936519,2220.617826,3627.009116,-11184.994271
851.936839,1258.350101,3108.864956,-10801.946522
851.937159,1702.473667,2146.597232,-10495.508323
851.937478,1628.453072,1184.329507,-10572.117872
851.937798,592.164754,-296.082377,-10801.946522
851.938118,-1258.350101,-666.185348,-10035.851024
851.938438,-1554.432478,-1554.432478,-9729.412825
851.938758,-592.164754,-1332.370696,-9729.412825
851.939078,1036.288319,-1184.329507,-10035.851024
851.939398,1776.494261,-222.061783,-9806.022374
851.939717,2072.576638,962.267725,-9806.022374
851.940037,1184.329507,2146.597232,-9806.022374
851.940357,1184.329507,3108.864956,-9806.022374
851.940677,1332.370696,1258.350101,-9959.241474
851.940997,1998.556043,1258.350101,-9499.584175
851.941317,1850.514855,-814.226536,-9959.241474
851.941637,3182.885551,-2368.659014,-9576.193725
851.941957,2886.803174,-814.226536,-9959.241474
851.942276,370.102971,1184.329507,-10801.946522
851.942596,-518.144159,370.102971,-9652.803275
851.942916,-148.041188,-222.061783,-9959.241474
851.943236,296.082377,-1110.308913,-10035.851024
851.943556,1258.350101,-3108.864956,-9499.584175
851.943876,2516.700203,-1332.370696,-10418.898773
851.944196,2664.741391,592.164754,-10495.508323
851.944515,1554.432478,5107.421000,-10801.946522
851.944835,740.205942,3997.112087,-10495.508323
851.945155,1406.391290,3034.844362,-10648.727422
851.945475,1628.453072,296.082377,-10495.508323
851.945795,-370.102971,-1628.453072,-10495.508323
851.946115,-814.226536,-1332.370696,-10418.898773
851.946435,-2590.720797,-1184.329507,-10342.289223
851.946754,-2220.617826,-444.123565,-10648.727422
851.947074,-888.247130,0.000000,-9576.193725
851.947394,-1110.308913,-444.123565,-10112.460574
851.947714,-1480.411884,962.267725,-10495.508323
851.948034,1406.391290,1850.514855,-10878.556072
851.948354,2590.720797,1702.473667,-10725.336972
851.948674,3701.029710,2442.679609,-10648.727422
851.948993,2368.659014,1628.453072,-10189.070123
851.949313,1924.535449,0.000000,-10572.117872
851.949633,518.144159,-370.102971,-9806.022374
851.949953,-518.144159,0.000000,-9652.803275
851.950273,-740.205942,-740.205942,-9806.022374
851.950593,-2220.617826,0.000000,-9499.584175
851.950913,-3404.947333,-740.205942,-9652.803275
851.951232,-2146.597232,-2368.659014,-9346.365076
851.951552,-1110.308913,-2368.659014,-9346.365076
851.951872,-1036.288319,-962.267725,-9576.193725
851.952192,518.144159,1110.308913,-10035.851024
851.952512,2960.823768,1776.494261,-10112.460574
851.952832,3256.906145,814.226536,-10035.851024
851.953152,1850.514855,-148.041188,-9882.631924
851.953471,1036.288319,-592.164754,-9806.022374
851.953791,888.247130,0.000000,-10725.336972
851.954111,-444.123565,444.123565,-10265.679673
851.954431,-1628.453072,-370.102971,-10648.727422
851.954751,-1406.391290,-148.041188,-10418.898773
851.955071,-2368.659014,0.000000,-10265.679673
851.955391,-2146.597232,-444.123565,-11031.775171
851.955710,0.000000,-666.185348,-10572.117872
851.956030,1036.288319,444.123565,-10189.070123
851.956350,1628.453072,740.205942,-10801.946522
851.956670,2590.720797,814.226536,-10572.117872
851.956990,1480.411884,1258.350101,-10955.165621
851.957310,0.000000,962.267725,-10418.898773
851.957630,-666.185348,1406.391290,-9959.241474
851.957949,1776.494261,666.185348,-10418.898773
851.958269,1850.514855,666.185348,-9806.022374
851.958589,1332.370696,296.082377,-10648.727422
851.958909,296.082377,74.020594,-9652.803275
851.959229,962.267725,-148.041188,-10572.117872
851.959549,2146.597232,-148.041188,-9652.803275
851.959869,1702.473667,222.061783,-10035.851024
851.960188,2368.659014,1406.391290,-9806.022374
851.960508,148.041188,814.226536,-9806.022374
851.960828,1184.329507,444.123565,-9729.412825
851.961148,1332.370696,666.185348,-10035.851024
851.961468,2220.617826,814.226536,-9806.022374
851.961788,1924.535449,1702.473667,-9652.803275
851.962108,296.082377,1258.350101,-9959.241474
851.962428,-444.123565,370.102971,-9652.803275
851.962747,-1036.288319,-814.226536,-9806.022374
851.963067,-740.205942,-740.205942,-9959.241474
