#time,accel_x,accel_y,accel_z
957.065779,148.041188,666.185348,-9806.022374
957.066099,222.061783,666.185348,-10112.460574
957.066420,0.000000,0.000000,-9959.241474
957.066740,518.144159,-296.082377,-9729.412825
957.067060,444.123565,-148.041188,-10035.851024
957.067381,666.185348,0.000000,-10035.851024
957.067701,666.185348,444.123565,-9806.022374
957.068021,-222.061783,1110.308913,-10035.851024
957.068341,814.226536,666.185348,-9806.022374
957.068662,666.185348,444.123565,-10112.460574
957.068982,814.226536,0.000000,-10112.460574
957.069302,962.267725,-666.185348,-9882.631924
957.069623,666.185348,0.000000,-9806.022374
957.069943,0.000000,222.061783,-10112.460574
957.070263,-444.123565,444.123565,-10112.460574
957.070583,0.000000,592.164754,-10112.460574
957.070904,296.082377,962.267725,-10265.679673
957.071224,518.144159,296.082377,-10342.289223
957.071544,0.000000,370.102971,-10418.898773
957.071864,370.102971,296.082377,-10112.460574
957.072185,1258.350101,592.164754,-10725.336972
957.072505,592.164754,888.247130,-10572.117872
957.072825,-296.082377,222.061783,-10189.070123
957.073146,-444.123565,0.000000,-9959.241474
957.073466,74.020594,-296.082377,-10112.460574
957.073786,0.000000,296.082377,-9959.241474
957.074106,-666.185348,-148.041188,-10265.679673
957.074427,-888.247130,0.000000,-10342.289223
957.074747,0.000000,0.000000,-9882.631924
957.075067,0.000000,148.041188,-10035.851024
957.075388,-222.061783,0.000000,-10112.460574
957.075708,-296.082377,-222.061783,-10265.679673
957.076028,0.000000,-518.144159,-10112.460574
957.076348,-518.144159,-740.205942,-10189.070123
957.076669,-1406.391290,-888.247130,-10035.851024
957.076989,-1258.350101,-1258.350101,-9806.022374
957.077309,-1110.308913,-962.267725,-9882.631924
957.077630,-1258.350101,-740.205942,-9652.803275
957.077950,-2220.617826,-888.247130,-9806.022374
957.078270,-1924.535449,-1480.411884,-9652.803275
957.078590,-888.247130,-1628.453072,-9959.241474
957.078911,-296.082377,-962.267725,-9806.022374
957.079231,-888.247130,-1110.308913,-10112.460574
957.079551,-1406.391290,-1332.370696,-9806.022374
957.079872,-888.247130,-1258.350101,-9806.022374
957.080192,0.000000,-1036.288319,-10189.070123
957.080512,-740.205942,-1110.308913,-10035.851024
957.080832,-2146.597232,-1110.308913,-10878.556072
957.081153,-3108.864956,-2442.679609,-9806.022374
957.081473,-2886.803174,-2960.823768,-9652.803275
957.081793,-1850.514855,-3182.885551,-9729.412825
957.082114,-1480.411884,-3404.947333,-10112.460574
957.082434,-2220.617826,-3923.091493,-10035.851024
957.082754,-2220.617826,-3701.029710,-9576.193725
957.083074,74.020594,-2368.659014,-9959.241474
957.083395,1702.473667,-1332.370696,-10418.898773
957.083715,1258.350101,-740.205942,-10418.898773
957.084035,-740.205942,-1406.391290,-10495.508323
957.084356,-2516.700203,-2516.700203,-10189.070123
957.084676,-3330.926739,-3849.070898,-10112.460574
957.084996,-4145.153275,-4219.173869,-9806.022374
957.085316,-5181.441594,-5255.462188,-9576.193725
957.085637,-4219.173869,-5921.647536,-9499.584175
957.085957,-2368.659014,-5699.585753,-9729.412825
957.086277,-222.061783,-4737.318029,-9882.631924
957.086598,370.102971,-2516.700203,-9576.193725
957.086918,666.185348,-296.082377,-10418.898773
957.087238,1628.453072,888.247130,-10572.117872
957.087558,2146.597232,1332.370696,-10725.336972
957.087879,1332.370696,370.102971,-11108.384721
957.088199,-148.041188,-1702.473667,-10418.898773
957.088519,-2368.659014,-3478.967927,-10189.070123
957.088840,-3849.070898,-3997.112087,-10495.508323
957.089160,-5181.441594,-3849.070898,-10035.851024
957.089480,-5921.647536,-4219.173869,-9652.803275
957.089800,-3997.112087,-4885.359217,-9193.145976
957.090121,-962.267725,-4589.276840,-9806.022374
957.090441,1110.308913,-3330.926739,-10112.460574
957.090761,2220.617826,-1036.288319,-10112.460574
957.091082,3034.844362,1184.329507,-10035.851024
957.091402,3923.091493,2886.803174,-10801.946522
957.091722,2664.741391,3182.885551,-11108.384721
957.092042,-666.185348,740.205942,-10495.508323
957.092363,-4663.297435,-2220.617826,-10112.460574
957.092683,-6957.935855,-4959.379811,-9499.584175
957.093003,-6217.729913,-7402.059420,-9346.365076
957.093324,-4515.256246,-7920.203579,-9193.145976
957.093644,-3552.988522,-6143.709319,-8963.317327
957.093964,-2072.576638,-2590.720797,-9806.022374
957.094284,222.061783,814.226536,-10418.898773
957.094605,2368.659014,3182.885551,-10572.117872
957.094925,2590.720797,3330.926739,-10418.898773
957.095245,2886.803174,2368.659014,-10572.117872
957.095566,3552.988522,222.061783,-10572.117872
957.095886,2220.617826,0.000000,-10725.336972
957.096206,-1036.288319,-740.205942,-10265.679673
957.096526,-3701.029710,-2072.576638,-9959.241474
957.096847,-4589.276840,-2368.659014,-9806.022374
957.097167,-6439.791695,-3330.926739,-9806.022374
957.097487,-7179.997637,-4885.359217,-9346.365076
957.097808,-5921.647536,-5995.668130,-9806.022374
957.098128,-2294.638420,-5181.441594,-9576.193725
957.098448,1554.432478,-1998.556043,-9882.631924
957.098768,3182.885551,2146.597232,-10342.289223
957.099089,2368.659014,4293.194464,-10725.336972
957.099409,2368.659014,6143.709319,-10648.727422
957.099729,2368.659014,3701.029710,-10725.336972
957.100050,1998.556043,296.082377,-10495.508323
957.100370,-592.164754,-2960.823768,-10265.679673
957.100690,-4367.215058,-4737.318029,-9729.412825
957.101010,-7476.080014,-4811.338623,-9652.803275
957.101331,-9030.512492,-3775.050304,-9269.755526
957.101651,-7920.203579,-2368.659014,-8886.707777
957.101971,-4071.132681,-2072.576638,-9269.755526
957.102292,0.000000,-3182.885551,-9499.584175
957.102612,3256.906145,-2664.741391,-10112.460574
957.102932,2886.803174,-962.267725,-10189.070123
957.103252,3108.864956,1406.391290,-10189.070123
957.103573,3256.906145,3997.112087,-10418.898773
957.103893,2368.659014,4071.132681,-10648.727422
957.104213,370.102971,2812.782580,-10801.946522
957.104534,-3478.967927,-740.205942,-10112.460574
957.104854,-6365.771101,-4515.256246,-9882.631924
957.105174,-6883.915261,-7698.141797,-9499.584175
957.105494,-6365.771101,-8734.430116,-9269.755526
957.105815,-5033.400406,-8956.491898,-9346.365076
957.106135,-3997.112087,-7328.038826,-9269.755526
957.106455,-2220.617826,-3182.885551,-11338.213370
957.106776,888.247130,444.123565,-10725.336972
957.107096,5329.482782,3330.926739,-11031.775171
957.107416,6291.750507,3182.885551,-11797.870669
957.107736,3552.988522,1776.494261,-10878.556072
957.108057,-518.144159,-666.185348,-10878.556072
957.108377,-2516.700203,-2738.761985,-10189.070123
957.108697,-3552.988522,-3997.112087,-10189.070123
957.109018,-4071.132681,-5403.503377,-9959.241474
957.109338,-6661.853478,-6809.894666,-9959.241474
957.109658,-7624.121203,-8068.244768,-8733.488677
957.109978,-5773.606348,-6513.812290,-9346.365076
957.110299,-1554.432478,-3256.906145,-10265.679673
957.110619,222.061783,-1258.350101,-10189.070123
957.110939,370.102971,-296.082377,-10035.851024
