#time,accel_x,accel_y,accel_z
1536.246890,-153.178311,-153.178311,10722.481770
1536.247193,-153.178311,76.589155,10722.481770
1536.247496,0.000000,-153.178311,10952.249236
1536.247799,76.589155,76.589155,10722.481770
1536.248101,-153.178311,0.000000,10952.249236
1536.248417,0.000000,229.767466,10952.249236
1536.248718,76.589155,76.589155,10799.070925
1536.249020,76.589155,0.000000,10799.070925
1536.249322,76.589155,76.589155,10799.070925
1536.249623,-153.178311,76.589155,10952.249236
1536.249925,229.767466,0.000000,10799.070925
1536.250227,-153.178311,76.589155,11105.427547
1536.250529,0.000000,76.589155,11105.427547
1536.250832,76.589155,76.589155,10952.249236
1536.251136,0.000000,76.589155,10952.249236
1536.251439,-153.178311,76.589155,11105.427547
1536.251742,-153.178311,382.945777,10799.070925
1536.252046,0.000000,-153.178311,10799.070925
1536.252349,0.000000,76.589155,10952.249236
1536.252653,-306.356622,76.589155,10722.481770
1536.252956,0.000000,76.589155,10952.249236
1536.253272,76.589155,76.589155,10952.249236
1536.253574,0.000000,229.767466,10952.249236
1536.253875,-459.534933,76.589155,10952.249236
1536.254177,0.000000,229.767466,10952.249236
1536.254479,76.589155,-153.178311,10952.249236
1536.254780,-306.356622,-153.178311,10799.070925
1536.255082,-306.356622,76.589155,10952.249236
1536.255384,0.000000,229.767466,10952.249236
1536.255699,229.767466,229.767466,10952.249236
1536.256001,-153.178311,76.589155,10799.070925
1536.256303,0.000000,229.767466,10799.070925
1536.256604,76.589155,-153.178311,11105.427547
1536.256906,76.589155,76.589155,10952.249236
1536.257208,-306.356622,76.589155,10952.249236
1536.257510,-153.178311,229.767466,10722.481770
1536.257812,76.589155,76.589155,10799.070925
1536.258115,76.589155,76.589155,10952.249236
1536.258418,-153.178311,0.000000,10952.249236
1536.258722,-306.356622,229.767466,10722.481770
1536.259026,-153.178311,-153.178311,11105.427547
1536.259329,0.000000,76.589155,10952.249236
1536.259633,-306.356622,0.000000,10799.070925
1536.259936,0.000000,0.000000,10952.249236
1536.260240,0.000000,0.000000,10722.481770
1536.260556,76.589155,76.589155,10952.249236
1536.260857,76.589155,229.767466,10722.481770
1536.261159,-153.178311,0.000000,10799.070925
1536.261461,-153.178311,76.589155,10799.070925
1536.261763,229.767466,76.589155,10952.249236
1536.262064,0.000000,-153.178311,10799.070925
1536.262366,-153.178311,76.589155,10799.070925
1536.262668,76.589155,76.589155,11105.427547
1536.262971,0.000000,382.945777,10952.249236
